"Reference","Feed name","DM","ADF","NDF","ADL","CP","OM","P","Ca","Na","Fe","K","Mg","Cu","Mn","Zn","IVDMD","ME","NEm","NEg","NEl","Country"
"103073","Enset","90.25","39.67","64.45","7.49","16.81","82.68","2.10","7.30","","","","3.50","","","","","","","","","Ethiopia"
"103074","Enset","92.35","37.49","60.15","7.76","12.69","82.39","1.80","8.30","","","","2.80","","","","","","","","","Ethiopia"
"103075","Enset","93.30","38.17","65.20","6.55","12.56","84.84","2.00","4.40","","","","3.60","","","","","","","","","Ethiopia"
"103076","Enset","92.00","39.84","61.27","6.13","12.25","83.17","1.50","13.20","","","","3.00","","","","","","","","","Ethiopia"
"103077","Enset","91.18","37.90","62.28","6.56","13.44","83.18","1.90","7.90","","","","2.50","","","","","","","","","Ethiopia"
"103078","Enset","89.47","38.71","62.57","9.31","18.56","82.49","1.60","10.80","","","","2.10","","","","","","","","","Ethiopia"
"103079","Enset","92.15","38.75","64.02","6.26","13.06","83.49","1.40","10.40","","","","3.60","","","","","","","","","Ethiopia"
"103080","Enset","92.04","35.15","62.07","6.99","13.06","84.35","1.40","7.90","","","","3.40","","","","","","","","","Ethiopia"
"103081","Enset","92.20","41.75","66.14","7.71","11.38","83.77","1.60","10.50","","","","2.10","","","","","","","","","Ethiopia"
"103082","Enset","91.82","35.53","67.36","5.82","13.31","88.52","1.90","5.70","","","","2.30","","","","","","","","","Ethiopia"
"103083","Enset","90.80","41.00","65.59","7.14","15.56","84.68","1.20","8.50","","","","2.50","","","","","","","","","Ethiopia"
"103084","Enset","89.17","38.59","67.26","10.38","14.44","84.36","1.20","9.20","","","","2.40","","","","","","","","","Ethiopia"
"103085","Enset","89.75","41.13","62.63","9.23","13.00","81.30","1.50","8.20","","","","2.10","","","","","","","","","Ethiopia"
"103086","Enset","92.44","37.13","64.81","6.82","14.31","89.73","1.40","4.30","","","","3.70","","","","","","","","","Ethiopia"
"103087","Enset","91.89","36.53","60.13","7.62","16.50","84.05","1.40","9.70","","","","1.40","","","","","","","","","Ethiopia"
"103088","Enset","93.00","40.06","61.26","9.19","12.75","80.11","1.40","9.40","","","","2.30","","","","","","","","","Ethiopia"
"103089","Enset","93.17","41.26","61.47","9.09","12.69","80.82","1.40","7.70","","","","2.40","","","","","","","","","Ethiopia"
"103090","Enset","88.76","39.89","61.03","9.27","14.94","81.46","1.20","9.70","","","","3.00","","","","","","","","","Ethiopia"
"103091","Enset","89.76","40.93","64.73","10.74","13.38","83.08","1.20","12.40","","","","1.40","","","","","","","","","Ethiopia"
"103092","Enset","90.59","40.06","65.25","9.26","15.00","83.42","1.50","7.90","","","","1.30","","","","","","","","","Ethiopia"
"103093","Enset","92.50","42.28","64.09","9.56","14.00","82.72","1.40","8.30","","","","1.20","","","","","","","","","Ethiopia"
"103094","Enset","89.99","43.13","66.30","10.25","12.88","85.03","2.00","10.30","","","","2.00","","","","","","","","","Ethiopia"
"103095","Enset","91.93","34.93","63.19","5.11","13.44","88.50","2.00","4.60","","","","3.30","","","","","","","","","Ethiopia"
"103096","Enset","89.68","36.36","58.90","6.51","13.75","82.01","2.70","11.80","","","","2.70","","","","","","","","","Ethiopia"
"103097","Enset","92.26","35.97","66.97","6.36","12.00","87.13","2.70","6.00","","","","4.60","","","","","","","","","Ethiopia"
"103098","Enset","92.02","38.40","65.45","9.70","12.75","88.20","1.80","7.10","","","","2.60","","","","","","","","","Ethiopia"
"103099","Enset","90.83","42.78","62.88","10.10","10.75","80.98","1.80","12.80","","","","1.90","","","","","","","","","Ethiopia"
"103100","Enset","89.66","38.46","60.58","9.76","14.81","80.61","1.80","9.40","","","","1.10","","","","","","","","","Ethiopia"
"103101","Enset","89.83","38.97","61.29","4.70","12.69","83.37","2.30","9.00","","","","1.80","","","","","","","","","Ethiopia"
"103102","Enset","89.91","32.48","55.72","5.12","14.75","82.71","2.30","10.90","","","","2.40","","","","","","","","","Ethiopia"
"103103","Enset","91.70","38.75","60.38","6.09","13.06","81.19","2.50","13.70","","","","3.50","","","","","","","","","Ethiopia"
"103104","Enset","92.91","39.02","63.57","6.44","13.44","84.58","1.90","9.40","","","","2.70","","","","","","","","","Ethiopia"
"103105","Enset","90.86","37.60","63.88","5.66","16.44","83.46","2.00","9.40","","","","1.50","","","","","","","","","Ethiopia"
"103106","Enset","91.81","39.08","65.40","9.05","12.75","83.21","1.70","8.10","","","","2.40","","","","","","","","","Ethiopia"
"103107","Enset","91.57","37.14","62.38","7.58","13.50","83.58","2.00","11.70","","","","3.30","","","","","","","","","Ethiopia"
"103108","Enset","92.10","40.29","68.43","9.35","11.19","84.02","2.00","8.00","","","","3.00","","","","","","","","","Ethiopia"
"103109","Enset","91.04","39.17","61.28","8.71","14.50","82.43","1.70","10.20","27.80","155.21","","3.40","7.14","584.36","18.34","","","","","","Ethiopia"
"103110","Enset","92.01","39.75","61.90","7.24","12.31","82.77","1.70","11.30","21.52","179.11","","3.20","8.04","584.07","18.37","","","","","","Ethiopia"
"103111","Enset","90.67","39.66","66.84","7.97","15.00","85.01","1.80","9.30","28.79","182.09","","1.20","9.26","765.63","22.61","","","","","","Ethiopia"
"103112","Enset","90.89","37.61","63.07","7.94","14.56","80.45","2.00","11.30","47.97","486.63","","1.40","13.75","1008.03","34.99","","","","","","Ethiopia"
"103218","Enset","91.94","53.53","64.86","1.14","","86.21","1.70","21.10","108.44","156.52","38.50","3.90","6.85","226.13","21.86","","","","","","Ethiopia"
"103219","Enset","91.97","34.46","54.14","2.50","13.63","86.11","1.30","10.50","47.84","170.93","59.40","3.50","5.87","256.71","21.75","","","","","","Ethiopia"
"104826","Enset","90.73","27.11","","5.48","17.76","86.00","2.20","","","","55.40","","","","","","","","","","Ethiopia"
"104827","Enset","90.72","26.00","","5.64","19.96","87.38","2.50","","","","52.70","","","","","","","","","","Ethiopia"
"104828","Enset","90.68","25.01","","4.62","19.72","87.84","3.30","","","","54.30","","","","","","","","","","Ethiopia"
"104829","Enset","90.83","25.51","","5.10","22.63","85.06","2.60","","","","60.50","","","","","","","","","","Ethiopia"
"104830","Enset","90.63","25.93","","3.80","19.16","83.93","3.80","","","","66.40","","","","","","","","","","Ethiopia"
"105715","Enset","89.45","","","","15.75","86.06","3.30","","","","52.10","","","","","","","","","","Ethiopia"
"102987","Enset","91.61","37.45","64.56","9.17","12.00","86.66","1.90","10.00","25.32","167.99","47.60","3.80","6.44","512.06","21.18","","","","","","Ethiopia"
"102988","Enset","92.92","35.63","63.50","9.51","14.50","85.19","1.90","10.80","14.42","101.16","45.50","3.30","8.07","617.31","27.55","","","","","","Ethiopia"
"102989","Enset","91.69","37.01","65.69","8.16","12.75","85.03","1.90","10.40","17.56","84.96","47.70","4.00","12.65","929.98","20.61","","","","","","Ethiopia"
"102990","Enset","91.09","36.63","64.15","7.02","12.00","84.31","2.60","8.70","11.09","120.10","51.80","4.40","9.11","398.95","22.51","","","","","","Ethiopia"
"102991","Enset","90.96","37.34","57.05","5.41","15.13","83.79","2.40","13.10","32.87","173.26","55.30","3.10","12.53","554.64","28.91","","","","","","Ethiopia"
"102992","Enset","92.41","41.91","64.24","7.52","13.25","83.95","2.00","13.40","27.27","163.62","55.40","3.20","16.34","739.96","29.87","","","","","","Ethiopia"
"102993","Enset","90.42","","65.95","","11.25","82.73","2.30","10.20","30.41","112.81","59.70","3.60","10.51","501.11","38.71","","","","","","Ethiopia"
"102994","Enset","91.39","32.86","58.49","6.11","17.06","84.40","3.10","8.40","15.87","106.03","52.60","1.90","8.53","802.17","20.90","","","","","","Ethiopia"
"102995","Enset","92.33","32.94","61.79","7.96","13.06","81.33","2.50","22.10","20.36","107.44","49.10","4.10","9.42","964.37","26.86","","","","","","Ethiopia"
"102996","Enset","91.13","38.25","62.26","9.18","9.94","80.22","2.10","12.30","44.55","53.88","58.60","2.50","7.02","721.50","22.39","","","","","","Ethiopia"
"102997","Enset","90.98","39.00","62.87","10.01","9.88","79.80","2.00","14.00","50.89","128.27","59.00","3.50","9.01","642.01","22.09","","","","","","Ethiopia"
"102998","Enset","91.33","38.64","64.85","7.43","10.13","85.98","2.10","9.50","49.27","","56.00","2.50","9.20","524.58","25.84","","","","","","Ethiopia"
"102999","Enset","91.20","42.34","66.18","7.76","9.56","84.48","2.60","8.10","13.38","81.91","35.10","3.70","3.07","461.95","20.94","","","","","","Ethiopia"
"103000","Enset","92.54","38.61","65.06","8.71","11.56","85.79","2.00","9.00","","","","3.60","","","","","","","","","Ethiopia"
"103001","Enset","92.60","37.72","66.10","7.29","11.25","86.36","2.10","6.20","","","","4.90","","","","","","","","","Ethiopia"
"103002","Enset","92.22","32.48","57.19","6.81","11.94","80.96","2.60","9.50","","","","3.50","","","","","","","","","Ethiopia"
"103003","Enset","91.51","36.75","65.93","5.56","11.38","87.81","2.30","6.30","","","","3.30","","","","","","","","","Ethiopia"
"103004","Enset","91.42","43.15","65.51","10.70","13.19","84.37","1.90","8.10","","","","1.60","","","","","","","","","Ethiopia"
"103005","Enset","92.07","36.90","62.43","9.67","13.13","82.91","2.40","15.90","","","","3.60","","","","","","","","","Ethiopia"
"103006","Enset","92.04","37.10","64.19","8.17","12.31","86.19","2.30","12.00","","","","4.00","","","","","","","","","Ethiopia"
"103007","Enset","92.14","36.89","63.26","4.69","13.50","82.92","2.30","9.10","","","","3.40","","","","","","","","","Ethiopia"
"103008","Enset","91.64","36.23","66.38","7.15","12.25","85.53","2.60","9.40","","","","5.00","","","","","","","","","Ethiopia"
"103009","Enset","90.42","40.89","64.59","8.79","13.63","84.73","1.70","10.10","","","","1.80","","","","","","","","","Ethiopia"
"103010","Enset","93.01","36.54","63.56","5.06","11.44","85.18","1.90","11.10","","","","3.70","","","","","","","","","Ethiopia"
"103011","Enset","91.51","35.64","64.52","4.46","16.50","86.11","3.70","4.40","","","","4.30","","","","","","","","","Ethiopia"
"103012","Enset","90.85","39.75","65.62","6.93","9.38","86.75","1.40","9.60","","","","3.20","","","","","","","","","Ethiopia"
"103013","Enset","91.77","39.32","70.26","8.04","10.75","85.48","2.10","10.40","","","","3.80","","","","","","","","","Ethiopia"
"103014","Enset","93.00","40.19","69.88","8.13","10.56","87.33","2.60","7.40","","","","3.80","","","","","","","","","Ethiopia"
"103015","Enset","88.79","38.45","63.14","9.35","11.19","84.15","2.50","6.90","","","","3.40","","","","","","","","","Ethiopia"
"103016","Enset","92.18","38.63","66.32","10.15","11.94","84.86","1.70","10.70","","","","3.40","","","","","","","","","Ethiopia"
"103017","Enset","92.25","36.59","65.43","7.36","12.19","86.16","2.00","9.10","","","","3.40","","","","","","","","","Ethiopia"
"103018","Enset","91.68","34.93","62.51","6.76","14.00","83.97","2.30","10.80","","","","4.50","","","","","","","","","Ethiopia"
"103019","Enset","91.88","39.06","64.15","7.46","10.44","85.03","2.00","9.60","","","","3.40","","","","","","","","","Ethiopia"
"103020","Enset","90.01","38.21","60.62","7.45","14.63","81.63","3.50","9.90","","","","4.20","","","","","","","","","Ethiopia"
"103021","Enset","91.10","36.72","64.93","4.75","15.00","86.88","3.10","4.30","","","","4.10","","","","","","","","","Ethiopia"
"103022","Enset","91.15","34.92","62.00","6.98","12.44","86.06","1.90","9.40","","","","3.40","","","","","","","","","Ethiopia"
"103023","Enset","91.28","40.58","60.17","9.52","14.31","80.41","3.10","11.00","","","","1.60","","","","","","","","","Ethiopia"
"103024","Enset","91.25","41.69","68.00","9.13","11.63","84.56","3.40","8.20","","","","3.30","","","","","","","","","Ethiopia"
"103025","Enset","93.18","34.52","64.66","6.13","17.13","86.91","3.40","4.60","","","","3.60","","","","","","","","","Ethiopia"
"103026","Enset","91.57","37.06","64.84","6.63","12.13","84.40","2.00","4.00","","","","2.80","","","","","","","","","Ethiopia"
"103027","Enset","91.37","40.29","62.19","8.33","12.81","82.36","1.70","14.90","","","","2.40","","","","","","","","","Ethiopia"
"103028","Enset","90.25","37.47","60.74","5.11","9.31","84.32","1.30","13.90","","","","5.20","","","","","","","","","Ethiopia"
"103029","Enset","92.03","35.38","64.21","7.95","12.63","85.38","2.00","6.50","","","","3.70","","","","","","","","","Ethiopia"
"103030","Enset","90.43","34.40","56.65","6.08","14.94","81.64","2.00","15.00","","","","3.10","","","","","","","","","Ethiopia"
"103031","Enset","92.13","38.59","67.87","10.09","11.63","83.87","2.00","10.20","","","","3.50","","","","","","","","","Ethiopia"
"103032","Enset","90.14","38.62","60.03","6.63","13.50","84.52","2.10","12.80","","","","2.90","","","","","","","","","Ethiopia"
"103033","Enset","90.19","45.03","66.13","10.70","12.81","84.40","1.80","8.10","","","","1.60","","","","","","","","","Ethiopia"
"103034","Enset","92.17","38.95","65.99","7.01","12.25","85.58","2.20","7.70","","","","3.60","","","","","","","","","Ethiopia"
"103035","Enset","91.53","38.76","62.85","9.11","14.31","82.63","2.00","15.40","","","","1.50","","","","","","","","","Ethiopia"
"103036","Enset","89.17","37.31","62.81","6.62","14.13","82.76","3.10","10.50","","","","2.20","","","","","","","","","Ethiopia"
"103037","Enset","89.75","41.25","64.46","10.57","14.88","83.19","1.80","9.40","","","","2.60","","","","","","","","","Ethiopia"
"103038","Enset","89.72","36.71","63.84","6.74","17.63","83.40","2.30","8.00","","","","1.60","","","","","","","","","Ethiopia"
"103039","Enset","91.11","39.81","68.55","9.33","11.38","83.23","2.30","5.80","","","","3.20","","","","","","","","","Ethiopia"
"103040","Enset","90.73","36.35","60.71","8.06","13.00","82.11","2.30","14.70","","","","2.20","","","","","","","","","Ethiopia"
"103041","Enset","91.72","34.91","64.00","7.51","13.38","84.82","2.50","12.50","","","","3.30","","","","","","","","","Ethiopia"
"103042","Enset","91.93","38.76","62.80","6.59","14.69","83.76","2.50","8.70","","","","2.60","","","","","","","","","Ethiopia"
"103043","Enset","91.80","35.94","63.67","8.61","10.81","84.74","1.90","8.10","","","","2.50","","","","","","","","","Ethiopia"
"103044","Enset","92.38","36.17","63.75","9.63","13.19","84.08","2.20","13.50","","","","2.90","","","","","","","","","Ethiopia"
"103045","Enset","91.32","43.65","68.87","7.75","10.75","85.16","2.20","9.10","","","","3.70","","","","","","","","","Ethiopia"
"103046","Enset","92.19","34.14","58.91","7.38","14.31","81.77","1.90","7.20","","","","2.70","","","","","","","","","Ethiopia"
"103047","Enset","92.01","37.43","66.29","9.35","15.63","84.88","2.10","9.50","","","","1.60","","","","","","","","","Ethiopia"
"103048","Enset","90.72","39.09","63.47","9.40","15.75","82.69","2.40","13.90","","","","2.00","","","","","","","","","Ethiopia"
"106442","Cassava","91.34","20.19","54.81","7.38","3.69","91.28","1.20","5.40","","1364.90","14.10","1.30","17.00","90.00","62.90","","","","","","Nigeria"
"106802","Cassava","90.46","13.23","18.89","5.41","2.56","95.07","0.70","3.20","800.00","","9.30","","","","","","","","","","Nigeria"
"108964","Cassava","92.28","","79.77","","3.63","89.17","1.60","","","","","","","","","","","","","","Nigeria"
